what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415029432548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029437931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029447570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415029458769
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415029468827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029473627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029475131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415029483338
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415029484595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029486728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029487424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029487484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029488295
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1415029488306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029494748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029496195
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029504031
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029504083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029508891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029534640
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415029537331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029543523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029544539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415029552530
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029555914
closed,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415029555914
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415029556589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029559776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029560438
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1415029560474
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029560655
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029560710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029564339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029570899
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415029572209
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415029574985
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029579957
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029580508
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415029581084
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029581084
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029581737
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029582464
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415029583615
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415029587811
opened,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415029588003
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415029588137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415029603298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029606613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029608992
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415029610007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029612232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029612997
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1415029613029
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029613209
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029613261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029615539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029624649
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415029627589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415029635253
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415029637590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029639578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029640259
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1415029640283
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029640426
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029640478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029642195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029646919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029647724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029648612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029649317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029651246
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415029654607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415029660210
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029662874
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029663689
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415029664528
