what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1415193045912
error,log,,,"Core exception while retrieving the content description",1415193045916
error,log,,,"Core exception while retrieving the content description",1415193045944
error,log,,,"Core exception while retrieving the content description",1415193045948
error,log,,,"Core exception while retrieving the content description",1415193045994
error,log,,,"Core exception while retrieving the content description",1415193045998
error,log,,,"Core exception while retrieving the content description",1415193046002
error,log,,,"Core exception while retrieving the content description",1415193046074
error,log,,,"Core exception while retrieving the content description",1415193046079
error,log,,,"Core exception while retrieving the content description",1415193046083
error,log,,,"Core exception while retrieving the content description",1415193046087
error,log,,,"Core exception while retrieving the content description",1415193046090
error,log,,,"Core exception while retrieving the content description",1415193046095
error,log,,,"Core exception while retrieving the content description",1415193046099
error,log,,,"Core exception while retrieving the content description",1415193046104
error,log,,,"Core exception while retrieving the content description",1415193046108
error,log,,,"Core exception while retrieving the content description",1415193046112
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1415193072590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415193073767
error,log,,,"Core exception while retrieving the content description",1415193076259
error,log,,,"Core exception while retrieving the content description",1415193076263
error,log,,,"Core exception while retrieving the content description",1415193076269
error,log,,,"Core exception while retrieving the content description",1415193076273
error,log,,,"Core exception while retrieving the content description",1415193076278
error,log,,,"Core exception while retrieving the content description",1415193076287
error,log,,,"Core exception while retrieving the content description",1415193076291
error,log,,,"Core exception while retrieving the content description",1415193076298
error,log,,,"Core exception while retrieving the content description",1415193076305
error,log,,,"Core exception while retrieving the content description",1415193076308
error,log,,,"Core exception while retrieving the content description",1415193076419
error,log,,,"Core exception while retrieving the content description",1415193076424
error,log,,,"Core exception while retrieving the content description",1415193076431
error,log,,,"Core exception while retrieving the content description",1415193076435
error,log,,,"Core exception while retrieving the content description",1415193076439
error,log,,,"Core exception while retrieving the content description",1415193076446
error,log,,,"Core exception while retrieving the content description",1415193076460
error,log,,,"Core exception while retrieving the content description",1415193076466
error,log,,,"Core exception while retrieving the content description",1415193076470
error,log,,,"Core exception while retrieving the content description",1415193076473
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415193079091
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415193079319
