what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415094573108
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415094589145
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415094589147
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415094590296
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415094591599
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415094592685
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415094592685
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415094593456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415094604270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415094640305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415094641027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415094652405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415094656511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415094675716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415094678288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415094724850
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415094745000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415094752671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415094771970
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415094777214
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415094777343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415094805113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415094809437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415094810825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415094821966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415094829625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415094832564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415094838059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415094850020
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1415094850209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415094851543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415094852606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415094853763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415094854848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415094887445
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415094890881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415094900431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415094965591
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415094974424
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415094978536
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415094978784
