what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184814700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184833009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415184854681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415184859072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415184859271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415184859416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415184859592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415184860629
error,log,,,"Core exception while retrieving the content description",1415184862635
error,log,,,"Core exception while retrieving the content description",1415184862640
error,log,,,"Core exception while retrieving the content description",1415184862647
error,log,,,"Core exception while retrieving the content description",1415184862652
error,log,,,"Core exception while retrieving the content description",1415184862656
error,log,,,"Core exception while retrieving the content description",1415184862671
error,log,,,"Core exception while retrieving the content description",1415184862676
error,log,,,"Core exception while retrieving the content description",1415184862686
error,log,,,"Core exception while retrieving the content description",1415184862690
error,log,,,"Core exception while retrieving the content description",1415184862705
error,log,,,"Core exception while retrieving the content description",1415184862778
error,log,,,"Core exception while retrieving the content description",1415184862783
error,log,,,"Core exception while retrieving the content description",1415184862788
error,log,,,"Core exception while retrieving the content description",1415184862793
error,log,,,"Core exception while retrieving the content description",1415184862797
error,log,,,"Core exception while retrieving the content description",1415184862806
error,log,,,"Core exception while retrieving the content description",1415184862809
error,log,,,"Core exception while retrieving the content description",1415184862814
error,log,,,"Core exception while retrieving the content description",1415184862818
error,log,,,"Core exception while retrieving the content description",1415184862823
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1415184865296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415184868456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415184868901
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415184869061
