what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1415182728790
error,log,,,"Core exception while retrieving the content description",1415182728796
error,log,,,"Core exception while retrieving the content description",1415182728801
error,log,,,"Core exception while retrieving the content description",1415182728806
error,log,,,"Core exception while retrieving the content description",1415182728810
error,log,,,"Core exception while retrieving the content description",1415182728816
error,log,,,"Core exception while retrieving the content description",1415182728820
error,log,,,"Core exception while retrieving the content description",1415182728827
error,log,,,"Core exception while retrieving the content description",1415182728831
error,log,,,"Core exception while retrieving the content description",1415182728835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415182730297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415182766657
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415182768821
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415182777408
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415182778385
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415182870426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415182873768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415182910602
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415182911237
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415182911375
error,log,,,"Core exception while retrieving the content description",1415182913190
error,log,,,"Core exception while retrieving the content description",1415182913194
error,log,,,"Core exception while retrieving the content description",1415182913199
error,log,,,"Core exception while retrieving the content description",1415182913203
error,log,,,"Core exception while retrieving the content description",1415182913206
error,log,,,"Core exception while retrieving the content description",1415182913217
error,log,,,"Core exception while retrieving the content description",1415182913221
error,log,,,"Core exception while retrieving the content description",1415182913227
error,log,,,"Core exception while retrieving the content description",1415182913231
error,log,,,"Core exception while retrieving the content description",1415182913236
error,log,,,"Core exception while retrieving the content description",1415182913270
error,log,,,"Core exception while retrieving the content description",1415182913274
error,log,,,"Core exception while retrieving the content description",1415182913278
error,log,,,"Core exception while retrieving the content description",1415182913280
error,log,,,"Core exception while retrieving the content description",1415182913284
error,log,,,"Core exception while retrieving the content description",1415182913289
error,log,,,"Core exception while retrieving the content description",1415182913292
error,log,,,"Core exception while retrieving the content description",1415182913297
